"index","corpus","source_relpath","source_ai","reference_png","source_size_bytes","source_sha256_before","source_sha256_after","override_scale_percent","override_reason","status","applied_scale_percent","output_ai","output_png","output_ai_sha256","output_png_sha256","audit_json","attempts","last_error"
"133","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_3.png","216960","93adb56c1014d141565af408f44775028a88e4532fffa6ec7252779baae5e31c","","","","PENDING","","","","","","","0",""
"134","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_4.png","196565","f4f205db96ec651f1a548641dc42f80975d744135e6dcad6e353278a2377159c","","","","PENDING","","","","","","","0",""
"135","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_5.png","168994","4f5347bfc13f1a48c1f58f913ad4079aeb3a97e6dd62e2db55702f1c1554b08f","","","","PENDING","","","","","","","0",""
"136","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et3,5_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_7.png","195813","c91d734a81a08b6d1c75798e6ea889154c1b3755a1e2d2dc550c04bc25bcda61","","","","PENDING","","","","","","","0",""
"137","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et3,5_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_8.png","194118","9b7e91ba32a1bbaf1a1766e7c4186adef066c608c5c79668f12ff1b3105188f1","","","","PENDING","","","","","","","0",""
"138","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et3,5_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_9.png","204494","6e0249f8b3bc3d51bcb67d30e85c895ec6ab9f17918071ce835595c2156c4ea2","","","","PENDING","","","","","","","0",""
"139","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et3_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3_6.png","196955","47d6f30e1bab55882ca92f8518f09ededaab9518bc8167bf1366ae6e6480b116","","","","PENDING","","","","","","","0",""
"140","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_1.png","195639","b4e79bacef1182dbff05fdd212726e692d43abb8d5475a2e4893dcbeb23d866c","","","","PENDING","","","","","","","0",""
"141","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et4_10.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_10.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_10.png","194170","ddbd3b5af7279b567b7aeb4e11edf46136c9aa4a084f8c1668cfd36e60ffd5c9","","","","PENDING","","","","","","","0",""
"142","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et4_11.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_11.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_11.png","186675","57dc983991e05f4382acdaf1e281b9fe1db977d822033f91342bd9afc6407bf9","","","","PENDING","","","","","","","0",""
"143","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_2.png","223190","51a443fa91dbc82165bd87e61f58fe1882e151a0b5445264cfd56af2b8b29bc6","","","","PENDING","","","","","","","0",""
"144","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_4.png","202717","465cdb23ec71c2a045429286698125644f8602af6de71eae9cad69c67f9bd051","","","","PENDING","","","","","","","0",""
"145","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_5.png","173257","d12e5dcb6f943af34dfbafb26bb87f6392dea46816e943e25bc2db91dbfb8861","","","","PENDING","","","","","","","0",""
"146","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et4_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_7.png","201416","4c9302e31ea18f79e48e553f10e59e817ed27b004b1ae51f7b0ff71e68d7b386","","","","PENDING","","","","","","","0",""
"147","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et4_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_8.png","200571","93e56095e51a98f3cf375d4343e3e207e89baf36c7293b8ec30eec271151879d","","","","PENDING","","","","","","","0",""
"148","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et4_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_9.png","204020","05d62ff24275f6bb6853f130308126a226ed45b80284f6da2ad527e4c931ee9b","","","","PENDING","","","","","","","0",""
"149","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et5_6.png","188832","de5d4ca7aa746184002e4f69d74fb8f6c547120ec2238aa44a1deb9151add757","","","","PENDING","","","","","","","0",""
"150","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_1.png","201479","368c6b1196fd0d1f6dc3792be41f72bac41f5fb357cc6b20ce5f9216298a5989","","","","PENDING","","","","","","","0",""
"151","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_2.png","213387","38e54b786e3324f5c8a0443367b423fc7c1ad0cdca2cfa94c3c4a57312f365db","","","","PENDING","","","","","","","0",""
"152","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_4.png","206357","2635b36654f724c9bc3461844da92359005bcc06642aff823909ceafb347bb78","","","","PENDING","","","","","","","0",""
"153","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et6_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_5.png","312246","053a4c410e7309392e9f4da38b495b76582d8e5a5e181addd2aa03c029cad50c","","","","PENDING","","","","","","","0",""
"154","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_6.png","328411","d374445b46f1e0fa00b0c81b59b880396f3ae9ebcc25433d08fd69a4572421db","","","","PENDING","","","","","","","0",""
"155","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et6_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_7.png","194458","992d23e62a11cdbe4252863b6dfdcbf622f634c88b2e2ac9a336ddccc75bc448","","","","PENDING","","","","","","","0",""
"156","Корпус 2.1","Корпус 2.1/POZD_WEB_K2-1_s5_et6_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_9.png","193574","d4e03a646825022a6a4044779d547e776092fc26c99da7703b89aa62d5c5979f","","","","PENDING","","","","","","","0",""
"157","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et1_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_1.png","181335","9e6ee480aeb3b026c44ee48df16d246293a4ecd0a068079f7384fada17e80b07","","","","PENDING","","","","","","","0",""
"158","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et1_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_2.png","200094","30800b783462408e7f9e85f3b0d800ccc932c4675353ec30822ed4ecc1d48592","","","","PENDING","","","","","","","0",""
"159","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et1_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_3.png","190846","deaa53d7a5406e00187bdbc4d87548cc502ba267731b48cf3f47fefe4b3209f5","","","","PENDING","","","","","","","0",""
"160","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et1_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_4.png","168235","a6a3ecfc683b7fb462ae5d235c21925e01ce57588859339db815f83c195a7dc6","","","","PENDING","","","","","","","0",""
"161","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et1_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_5.png","154088","9b04da0933929ab83c3c9f668f369a352f9d383390ff3eba3b59ac9e05178bbe","","","","PENDING","","","","","","","0",""
"162","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et1_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_6.png","494256","25b654beb14851b6533b500b62035be9fdd1de606102976b5b12eff62ccbb9b6","","","","PENDING","","","","","","","0",""
"163","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et2,6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et2,6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et2,6_2.png","204166","a729bb1ee40f41249ee69f8f360b5d2a56dd183fb890307b439efab8b7f0a098","","","","PENDING","","","","","","","0",""
"164","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et2,6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et2,6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et2,6_3.png","189069","42b915c5acd48314867204de0c9fed7f7c190be58043b6d3153723aa5c10c9ca","","","","PENDING","","","","","","","0",""
"165","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et2_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et2_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et2_1.png","266625","d80e183d2d335e11c35ad552f4d59404d0a98ddb144c1c7584c2fd3f31d5afbc","","","","PENDING","","","","","","","0",""
"166","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et2_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et2_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et2_4.png","168300","af6bf457fcb2516a37945be1ddce001d6ee7df627d5c671f4e955ecfcfde6112","","","","PENDING","","","","","","","0",""
"167","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et2_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et2_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et2_5.png","156413","019615780ece1d237d9043415bd8ce3b0e0fd548a332baea4cb7faa6a8490c99","","","","PENDING","","","","","","","0",""
"168","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et2_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et2_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et2_6.png","299297","79f3ae8395bb484e0b53c3e68a66493ff21e3962fad5975be31634c2b8497773","79f3ae8395bb484e0b53c3e68a66493ff21e3962fad5975be31634c2b8497773","","","OK","120","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х120_POZD_WEB_K2-2_s6_et2_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х120_POZD_WEB_K2-2_s6_et2_6.png","25e845f46dc8e2304f04dfd2e7de77616c3e3d6981e70041a91db8b1a90e2099","41260df08f5c78beb4deea310793f5028e79ce29226a97d789c6a7e082557b49","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\168_POZD_WEB_K2-2_s6_et2_6_attempt1.json","1",""
"169","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3,5_1.png","267441","f0f63916353faa3fc28311a0eb7771ec120c27743b6270e9cf25ce26bae743fe","","","","PENDING","","","","","","","0",""
"170","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3,5_2.png","200071","a9a7a6faa5fe7f77a3a0877d15c55e904a359aedff61fb4c3c68cd0bfc48715d","","","","PENDING","","","","","","","0",""
"171","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3,5_3.png","189070","7c3e90b74666602aca10db234219139d1470c3f8364a565342415770c9df3afa","","","","PENDING","","","","","","","0",""
"172","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3,5_4.png","166395","4b17a19fb8468cb3d86b75d64643b4039da1fd86963df4286dd567332c6ef4af","","","","PENDING","","","","","","","0",""
"173","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3,5_5.png","154672","a28b6eb67f8907aa19db2e2b70dd4f9f101ad8987a774fc425a15b89972d3c5b","","","","PENDING","","","","","","","0",""
"174","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et3_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3_6.png","299219","bc5435a609e4aaff8f8c1f580fe7a826cdd125765f99a4d1139631dbfa244065","","","","PENDING","","","","","","","0",""
"175","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_1.png","273994","bcaaa088105e83a902bc85bfa801b9485397bea8d1925b13d6195aa0efdd2ca0","","","","PENDING","","","","","","","0",""
"176","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_2.png","202287","2f4f6fe222a695a42ed87819f52b86332ed55740bf744d322aea536f8baf36b0","","","","PENDING","","","","","","","0",""
"177","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_3.png","189795","8bc3efe7c72b661101bb40d56a42a1a6d1a7fc410e14def8116c2448486ba30a","","","","PENDING","","","","","","","0",""
"178","Корпус 2.2","Корпус 2.2/POZD_WEB_K2-2_s6_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_4.png","166542","5a55508c0626a0357aa34c151dea35a4de7a7b0c7e19201ca6dee46be5fc4bac","","","","PENDING","","","","","","","0",""
