"batch_id","index","status","timestamp","source_relpath","expected_scale_percent","ai_opened","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","output_ai","output_png","verify_audit","comment"
"277_296_20260727_152803","287","OK","2026-07-27T15:28:34","Корпус 2.3/POZD_WEB_K2-3_s13_et2_8.ai","150","true","true","1","1200","1200","600","600","true","1498","0","3034","3034","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et2_8.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et2_8.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\287_POZD_WEB_K2-3_s13_et2_8_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"277_296_20260727_152803","288","OK","2026-07-27T15:28:38","Корпус 2.3/POZD_WEB_K2-3_s13_et2_9.ai","200","true","true","1","1200","1200","600","600","true","887","0","1800","1800","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et2_9.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et2_9.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\288_POZD_WEB_K2-3_s13_et2_9_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"277_296_20260727_152803","289","OK","2026-07-27T15:28:40","Корпус 2.3/POZD_WEB_K2-3_s13_et3,5_1.ai","200","true","true","1","1200","1200","600","600","true","860","0","1734","1734","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et3,5_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et3,5_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\289_POZD_WEB_K2-3_s13_et3,5_1_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"277_296_20260727_152803","290","OK","2026-07-27T15:28:43","Корпус 2.3/POZD_WEB_K2-3_s13_et3,5_3.ai","200","true","true","1","1200","1200","600","600","true","806","0","1627","1627","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et3,5_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et3,5_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\290_POZD_WEB_K2-3_s13_et3,5_3_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"277_296_20260727_152803","291","OK","2026-07-27T15:28:45","Корпус 2.3/POZD_WEB_K2-3_s13_et3,5_4.ai","120","true","true","1","1200","1200","600","600","true","1706","0","3452","3452","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s13_et3,5_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s13_et3,5_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\291_POZD_WEB_K2-3_s13_et3,5_4_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"277_296_20260727_152803","292","OK","2026-07-27T15:28:49","Корпус 2.3/POZD_WEB_K2-3_s13_et3,5_5.ai","170","true","true","1","1200","1200","600","600","true","1295","0","2622","2622","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et3,5_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et3,5_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\292_POZD_WEB_K2-3_s13_et3,5_5_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"277_296_20260727_152803","293","OK","2026-07-27T15:28:52","Корпус 2.3/POZD_WEB_K2-3_s13_et3,5_6.ai","170","true","true","1","1200","1200","600","600","true","1271","0","2569","2569","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et3,5_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et3,5_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\293_POZD_WEB_K2-3_s13_et3,5_6_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"277_296_20260727_152803","294","OK","2026-07-27T15:28:56","Корпус 2.3/POZD_WEB_K2-3_s13_et3_7.ai","200","true","true","1","1200","1200","600","600","true","809","0","1635","1635","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et3_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et3_7.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\294_POZD_WEB_K2-3_s13_et3_7_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"277_296_20260727_152803","295","OK","2026-07-27T15:28:58","Корпус 2.3/POZD_WEB_K2-3_s13_et3_8.ai","150","true","true","1","1200","1200","600","600","true","1560","0","3167","3167","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et3_8.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et3_8.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\295_POZD_WEB_K2-3_s13_et3_8_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"277_296_20260727_152803","296","OK","2026-07-27T15:29:02","Корпус 2.3/POZD_WEB_K2-3_s13_et4_1.ai","200","true","true","1","1200","1200","600","600","true","879","0","1776","1776","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et4_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et4_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\296_POZD_WEB_K2-3_s13_et4_1_verify_attempt1.json","Независимая read-only проверка AI пройдена."
